	sequences per sample	iteration	SAMPLE_112474	SAMPLE_112475	SAMPLE_112476	SAMPLE_112477	SAMPLE_112478	SAMPLE_112480	SAMPLE_112481	SAMPLE_112482	SAMPLE_112483	SAMPLE_112484	SAMPLE_112485	SAMPLE_112486	SAMPLE_112487	SAMPLE_112488	SAMPLE_112489	SAMPLE_112490	SAMPLE_112491	SAMPLE_112492	SAMPLE_112493	SAMPLE_112495	SAMPLE_112496	SAMPLE_112497	SAMPLE_112498	SAMPLE_112499	SAMPLE_112500	SAMPLE_112501	SAMPLE_112502	SAMPLE_112503	SAMPLE_112504	SAMPLE_112505	SAMPLE_112506	SAMPLE_112507	SAMPLE_112508	SAMPLE_112509	SAMPLE_112510	SAMPLE_112511	SAMPLE_112512	SAMPLE_112513	SAMPLE_112514	SAMPLE_112515	SAMPLE_112516	SAMPLE_112518	SAMPLE_112519	SAMPLE_112520	SAMPLE_112521	SAMPLE_112522	SAMPLE_112524	SAMPLE_112525	SAMPLE_112526	SAMPLE_112527	SAMPLE_112528	SAMPLE_112529	SAMPLE_112530	SAMPLE_112531	SAMPLE_112532	SAMPLE_112533	SAMPLE_112534	SAMPLE_112535	SAMPLE_112536	SAMPLE_112537	SAMPLE_112538
alpha_rarefaction_901_8.txt	901	8	58.0	58.0	98.0	44.0	43.0	112.0	46.0	38.0	43.0	30.0	36.0	28.0	43.0	19.0	28.0	33.0	31.0	28.0	26.0	25.0	17.0	33.0	29.0	28.0	18.0	25.0	29.0	30.0	21.0	23.0	23.0	17.0	16.0	29.0	23.0	21.0	21.0	20.0	25.0	23.0	25.0	19.0	24.0	21.0	18.0	26.0	23.0	19.0	25.0	29.0	22.0	25.0	13.0	24.0	12.0	23.0	25.0	27.0	23.0	25.0	18.0
alpha_rarefaction_901_9.txt	901	9	60.0	55.0	115.0	37.0	45.0	103.0	45.0	36.0	57.0	33.0	36.0	32.0	37.0	18.0	29.0	32.0	19.0	29.0	34.0	27.0	20.0	37.0	25.0	26.0	22.0	25.0	29.0	27.0	19.0	27.0	22.0	19.0	19.0	23.0	24.0	21.0	26.0	25.0	24.0	25.0	27.0	20.0	27.0	18.0	21.0	22.0	22.0	20.0	26.0	29.0	30.0	24.0	13.0	25.0	13.0	26.0	24.0	31.0	22.0	22.0	13.0
alpha_rarefaction_1000_0.txt	1000	0	52.0	55.0	106.0	43.0	47.0	117.0	47.0	43.0	46.0	39.0	40.0	32.0	47.0	20.0	27.0	31.0	30.0	30.0	30.0	27.0	13.0	29.0	24.0	28.0	25.0	24.0	27.0	28.0	22.0	23.0	21.0	19.0	19.0	27.0	25.0	25.0	23.0	24.0	23.0	23.0	23.0	20.0	26.0	23.0	23.0	22.0	28.0	20.0	26.0	31.0	27.0	22.0	11.0	24.0	9.0	27.0	25.0	32.0	28.0	28.0	11.0
alpha_rarefaction_1000_1.txt	1000	1	54.0	56.0	110.0	42.0	47.0	114.0	43.0	47.0	54.0	38.0	46.0	32.0	48.0	21.0	29.0	29.0	26.0	28.0	32.0	22.0	22.0	31.0	27.0	30.0	21.0	25.0	28.0	26.0	20.0	21.0	24.0	21.0	24.0	29.0	23.0	23.0	27.0	23.0	23.0	22.0	28.0	20.0	24.0	18.0	23.0	22.0	24.0	22.0	29.0	26.0	23.0	24.0	12.0	24.0	10.0	25.0	28.0	28.0	27.0	30.0	14.0
alpha_rarefaction_1000_2.txt	1000	2	59.0	55.0	114.0	41.0	47.0	119.0	46.0	41.0	52.0	34.0	43.0	26.0	40.0	27.0	23.0	32.0	28.0	31.0	30.0	26.0	17.0	35.0	31.0	32.0	26.0	24.0	31.0	29.0	24.0	27.0	27.0	21.0	24.0	25.0	24.0	22.0	23.0	21.0	23.0	27.0	27.0	24.0	25.0	27.0	21.0	26.0	21.0	22.0	30.0	27.0	28.0	25.0	14.0	21.0	8.0	22.0	33.0	26.0	26.0	31.0	14.0
alpha_rarefaction_1000_3.txt	1000	3	53.0	54.0	139.0	44.0	41.0	119.0	39.0	44.0	51.0	34.0	42.0	32.0	45.0	17.0	27.0	41.0	29.0	30.0	27.0	22.0	16.0	36.0	28.0	31.0	22.0	28.0	27.0	30.0	23.0	24.0	27.0	20.0	17.0	26.0	26.0	24.0	23.0	23.0	24.0	24.0	26.0	21.0	29.0	21.0	25.0	26.0	28.0	19.0	31.0	28.0	25.0	25.0	12.0	24.0	11.0	25.0	29.0	27.0	25.0	26.0	13.0
alpha_rarefaction_1000_4.txt	1000	4	61.0	51.0	112.0	48.0	43.0	118.0	45.0	41.0	48.0	44.0	46.0	30.0	41.0	21.0	29.0	32.0	25.0	26.0	26.0	26.0	18.0	28.0	21.0	31.0	21.0	28.0	29.0	29.0	23.0	23.0	24.0	19.0	19.0	26.0	28.0	20.0	24.0	23.0	26.0	26.0	31.0	20.0	30.0	21.0	19.0	23.0	22.0	21.0	28.0	31.0	27.0	24.0	13.0	22.0	9.0	27.0	30.0	29.0	22.0	30.0	16.0
alpha_rarefaction_1000_5.txt	1000	5	50.0	61.0	106.0	46.0	42.0	120.0	50.0	46.0	45.0	31.0	38.0	31.0	38.0	20.0	34.0	29.0	24.0	28.0	26.0	28.0	21.0	26.0	26.0	26.0	23.0	24.0	30.0	28.0	24.0	29.0	23.0	20.0	20.0	26.0	26.0	21.0	26.0	23.0	28.0	25.0	25.0	21.0	29.0	22.0	19.0	25.0	23.0	25.0	26.0	29.0	25.0	22.0	13.0	21.0	12.0	26.0	23.0	30.0	27.0	28.0	14.0
alpha_rarefaction_1000_6.txt	1000	6	65.0	57.0	107.0	43.0	46.0	112.0	49.0	44.0	53.0	36.0	34.0	35.0	36.0	18.0	30.0	33.0	24.0	27.0	31.0	22.0	14.0	34.0	25.0	25.0	19.0	26.0	33.0	30.0	25.0	24.0	24.0	17.0	19.0	29.0	29.0	22.0	24.0	22.0	30.0	25.0	27.0	24.0	26.0	24.0	23.0	21.0	23.0	25.0	28.0	30.0	27.0	33.0	14.0	21.0	11.0	23.0	25.0	27.0	27.0	26.0	15.0
alpha_rarefaction_1000_7.txt	1000	7	62.0	52.0	103.0	50.0	45.0	122.0	48.0	49.0	61.0	38.0	35.0	34.0	36.0	21.0	28.0	31.0	32.0	27.0	27.0	27.0	20.0	33.0	26.0	27.0	21.0	28.0	26.0	26.0	24.0	25.0	25.0	20.0	19.0	24.0	18.0	24.0	28.0	29.0	30.0	24.0	26.0	19.0	25.0	21.0	22.0	24.0	24.0	26.0	29.0	29.0	28.0	24.0	13.0	28.0	13.0	26.0	31.0	26.0	29.0	26.0	14.0
alpha_rarefaction_1000_8.txt	1000	8	57.0	51.0	116.0	46.0	42.0	111.0	44.0	43.0	49.0	40.0	42.0	31.0	42.0	20.0	27.0	36.0	23.0	30.0	32.0	23.0	19.0	32.0	22.0	30.0	19.0	28.0	28.0	29.0	24.0	22.0	25.0	16.0	20.0	27.0	26.0	20.0	28.0	22.0	25.0	23.0	22.0	23.0	23.0	17.0	22.0	26.0	25.0	25.0	25.0	31.0	28.0	24.0	12.0	22.0	8.0	23.0	25.0	27.0	29.0	28.0	16.0
alpha_rarefaction_1000_9.txt	1000	9	57.0	54.0	121.0	41.0	42.0	106.0	46.0	42.0	56.0	36.0	37.0	27.0	41.0	20.0	26.0	32.0	27.0	28.0	23.0	24.0	19.0	33.0	23.0	29.0	19.0	26.0	28.0	28.0	22.0	23.0	25.0	19.0	21.0	26.0	24.0	22.0	24.0	21.0	31.0	23.0	24.0	24.0	27.0	26.0	22.0	23.0	26.0	29.0	27.0	30.0	27.0	27.0	14.0	24.0	13.0	31.0	26.0	29.0	29.0	27.0	14.0
