	sequences per sample	iteration	SAMPLE_112474	SAMPLE_112475	SAMPLE_112476	SAMPLE_112477	SAMPLE_112478	SAMPLE_112480	SAMPLE_112481	SAMPLE_112482	SAMPLE_112483	SAMPLE_112484	SAMPLE_112485	SAMPLE_112486	SAMPLE_112487	SAMPLE_112488	SAMPLE_112489	SAMPLE_112490	SAMPLE_112491	SAMPLE_112492	SAMPLE_112493	SAMPLE_112495	SAMPLE_112496	SAMPLE_112497	SAMPLE_112498	SAMPLE_112499	SAMPLE_112500	SAMPLE_112501	SAMPLE_112502	SAMPLE_112503	SAMPLE_112504	SAMPLE_112505	SAMPLE_112506	SAMPLE_112507	SAMPLE_112508	SAMPLE_112509	SAMPLE_112510	SAMPLE_112511	SAMPLE_112512	SAMPLE_112513	SAMPLE_112514	SAMPLE_112515	SAMPLE_112516	SAMPLE_112518	SAMPLE_112519	SAMPLE_112520	SAMPLE_112521	SAMPLE_112522	SAMPLE_112524	SAMPLE_112525	SAMPLE_112526	SAMPLE_112527	SAMPLE_112528	SAMPLE_112529	SAMPLE_112530	SAMPLE_112531	SAMPLE_112532	SAMPLE_112533	SAMPLE_112534	SAMPLE_112535	SAMPLE_112536	SAMPLE_112537	SAMPLE_112538
alpha_rarefaction_802_0.txt	802	0	19.49848	13.77305	32.47821	11.33462	15.17703	36.53531	12.90671	11.78092	17.02241	8.77253	12.09973	9.82454	12.1118	6.3924	7.31846	10.3273	9.48645	8.5568	6.81284	6.3807	6.53621	10.51524	9.38642	8.91378	6.50619	6.3878	8.6713	8.78783	7.65447	8.64038	6.85043	7.77691	5.79952	10.85831	7.44604	5.45238	7.507	6.22946	8.17204	6.645	9.90288	6.91965	7.48501	7.80559	6.18657	6.94498	7.35558	7.71142	9.84593	11.05953	9.07598	8.1515	4.47369	7.30074	3.82138	8.64047	10.76958	9.66837	7.13797	8.89287	5.94626
alpha_rarefaction_802_1.txt	802	1	19.46046	15.19975	33.67411	13.7409	15.73105	45.81702	16.03912	11.39627	19.40026	11.24267	15.70355	9.64918	12.73149	6.0168	9.29812	9.47813	8.19925	10.21455	8.81223	7.35674	5.84423	11.4358	9.79277	9.37526	7.11374	8.85097	10.11163	10.98171	6.27929	8.27312	6.59588	5.16164	6.69738	9.24435	7.16365	6.6731	7.96105	6.32125	8.47413	8.52758	8.37457	7.4402	8.98978	7.26432	7.24539	7.6434	7.3509	8.98387	8.40964	11.58847	9.34013	8.86526	4.11161	7.35744	4.66158	8.87591	11.18717	9.28914	8.09585	8.42961	6.24782
alpha_rarefaction_802_2.txt	802	2	20.94713	16.78755	38.76109	12.97509	16.52961	36.61601	12.75525	13.32895	15.82913	10.98924	11.51955	11.62583	12.54248	6.02314	8.07623	9.31283	5.74001	10.11048	10.70401	7.15963	6.9709	10.97285	8.51134	10.20845	5.62515	8.48233	8.17274	8.16274	6.36324	7.78719	8.22657	6.84982	6.30801	8.6706	7.39735	6.09373	7.02328	6.37075	8.16631	6.35378	7.7485	5.62726	6.96791	7.24127	7.54927	7.38308	6.44727	7.8549	8.25582	9.86934	9.58681	8.60535	3.98751	7.65609	3.76744	8.87041	10.49207	9.61921	7.92034	8.87756	5.22984
alpha_rarefaction_802_3.txt	802	3	19.41672	16.73486	34.8419	13.8119	13.94403	34.33663	12.62509	13.57564	13.94246	11.07214	11.27145	11.14528	12.16777	6.00559	8.30867	9.78301	8.445	7.85358	8.14996	7.47234	5.23299	12.06015	7.76527	9.09205	6.89541	7.13752	7.815	8.59791	7.51223	7.80591	7.51966	5.93172	6.50505	7.89474	7.38093	5.83042	7.75493	6.91195	7.456	6.39868	8.95179	6.96848	6.99649	7.22718	7.29097	6.88872	6.82097	8.8465	8.15942	9.66406	8.35001	8.85346	4.50421	7.35432	4.36568	8.28734	9.08071	10.06961	8.03651	8.29117	4.51836
alpha_rarefaction_802_4.txt	802	4	19.52925	18.93547	38.39714	12.3812	15.83461	43.70479	13.941	12.83517	15.03583	10.19144	12.18654	9.60085	14.15626	7.03631	9.34345	9.33341	8.10645	8.84517	8.29271	6.6633	5.42366	9.46244	9.63992	7.64387	7.53681	8.40629	8.41886	10.54768	6.7922	9.31988	7.2118	6.41227	5.15766	9.088	7.29665	6.47542	6.62775	6.95642	7.53472	6.34587	7.39586	6.88909	7.41751	7.32627	6.49153	7.38869	6.89195	7.37722	8.35073	9.64562	8.43113	7.88676	9.96552	9.11517	4.50913	7.60234	7.95666	8.51003	7.03228	10.6196	5.06381
alpha_rarefaction_802_5.txt	802	5	21.40427	15.3422	31.38647	14.00234	15.94825	40.94797	12.60905	12.61003	15.06541	11.39014	11.31773	9.66469	18.05035	5.45693	8.82395	8.88638	8.70225	7.92446	10.41903	8.71657	6.41438	9.2322	9.4312	9.75716	7.30707	8.31911	8.38135	9.35228	6.43078	8.16654	7.41251	5.00729	5.93955	9.06561	7.51707	6.0783	7.01878	7.14905	7.53074	7.81817	8.73975	6.23182	8.20457	7.95047	8.21548	9.96931	6.37427	8.04287	7.77377	8.58107	10.34466	9.56821	4.27539	6.20019	3.99523	8.48353	9.58714	10.33216	7.51779	7.07151	4.87189
alpha_rarefaction_802_6.txt	802	6	19.74049	16.02086	32.3399	11.1544	15.96898	40.62608	13.47767	13.12475	12.22299	11.34385	12.70016	9.83414	13.05922	6.33606	9.06444	11.97505	6.12893	8.43783	8.85488	7.79157	5.01474	11.54675	8.85072	9.49612	7.87564	8.05461	9.3506	9.05071	6.66155	8.54419	7.35106	6.59974	6.65108	8.8802	9.34554	7.50198	7.75664	6.67234	7.84284	7.14214	9.06996	6.94416	7.51515	7.30393	6.70491	8.22863	7.898	6.55811	8.89713	10.53968	8.34966	8.87105	4.24593	7.75074	3.63444	7.86156	9.62731	9.00679	6.45649	9.95095	6.33915
alpha_rarefaction_802_7.txt	802	7	19.35719	19.67577	35.64405	12.1848	17.41207	44.30664	14.62756	14.08426	18.69179	10.36861	13.12966	9.65358	13.14022	7.00406	8.27285	9.11231	7.12636	9.01924	8.13742	6.80428	5.23006	9.91267	7.21576	9.12867	7.27018	6.63391	9.34335	8.915	7.20639	8.12344	7.50224	5.56794	6.33506	8.86814	6.86092	5.86276	8.66385	6.71258	8.46659	7.27947	7.63738	5.86463	8.77793	7.16501	6.85412	7.97531	7.24811	7.08791	8.72333	10.85829	7.02638	8.45142	4.74486	7.45965	4.18213	7.73944	11.5601	9.90642	7.775	9.64069	4.99987
alpha_rarefaction_802_8.txt	802	8	19.67482	17.97097	34.62442	13.2025	14.88302	31.19907	12.45317	12.40176	15.24912	10.05113	12.41094	7.73816	12.97994	7.1446	7.79117	9.63758	8.3528	9.49934	6.91111	7.32739	6.48986	10.68976	9.12374	10.17624	6.6493	6.27884	8.51829	7.87108	8.06061	7.81872	7.4581	5.62663	7.49853	8.72942	6.93093	7.43285	8.01744	6.17866	6.75234	6.97976	7.37561	6.83901	7.64081	6.81806	6.45032	8.55402	7.93375	7.06166	8.42873	10.07647	7.33885	8.59072	4.58108	8.90337	4.59633	8.75244	8.35682	8.74293	7.8236	8.8877	4.77468
alpha_rarefaction_802_9.txt	802	9	21.07787	17.77603	36.95716	12.31022	17.34306	36.20497	12.70344	11.98096	12.63898	11.69487	13.0923	8.76429	12.14083	5.80679	9.18604	9.91375	9.11162	8.67704	8.50227	8.35137	4.82676	10.95926	8.91547	8.76059	6.69307	8.51303	8.32339	9.67184	6.78589	9.04012	7.10021	6.12086	6.29107	8.58954	6.39333	7.56756	7.74977	7.25362	8.89535	7.80267	8.87511	5.7886	7.84692	6.75156	5.76347	8.40329	8.46732	7.20625	9.56442	10.52475	7.44117	8.42765	4.22392	7.54509	5.07389	7.12802	10.99667	9.59228	7.01694	10.18492	5.21165
alpha_rarefaction_901_0.txt	901	0	21.3331	20.43731	32.29893	13.22876	17.39097	46.11538	14.0503	14.76479	21.206	11.35966	13.64757	8.87743	16.6292	7.02614	8.05173	10.78175	6.82954	9.23748	8.49599	6.51399	7.34943	9.44785	9.16573	10.23475	6.09579	7.45476	9.43245	9.09564	7.52733	8.95074	8.14127	5.45932	7.0414	8.34034	7.13811	7.65157	7.35803	7.18582	7.39732	6.833	9.11367	6.64126	5.72381	6.54232	5.87749	7.26933	7.22402	7.17104	9.31902	10.05215	6.95271	7.69009	4.51185	7.66591	5.89604	10.91848	10.0831	10.9037	8.41137	9.95211	5.53511
alpha_rarefaction_901_1.txt	901	1	18.96948	13.9493	36.63617	12.37505	16.69718	42.79144	11.99246	13.49145	13.97513	10.33672	12.74344	8.07616	16.25175	6.32929	8.79174	10.73489	9.01534	7.98299	9.0882	8.64347	4.76585	10.09471	9.7453	9.62386	6.61592	8.58603	7.79747	9.69011	7.15348	8.11349	7.64417	7.70478	5.5623	7.48235	6.49135	7.76358	7.96505	6.37462	8.33328	7.14251	7.30509	5.83893	9.46236	7.87631	8.86002	9.10554	8.53431	8.23273	8.95609	9.19235	11.15191	8.05185	4.58311	8.77576	4.36774	7.46806	9.92886	7.80367	7.44353	10.91681	5.99895
alpha_rarefaction_901_2.txt	901	2	20.6381	19.04583	38.56018	13.01671	16.03126	40.37712	14.45019	11.96794	20.07546	12.2145	11.88669	14.33659	14.98471	6.64559	7.28342	9.91119	6.71221	9.45284	9.24889	6.97139	6.2157	11.6874	8.50753	10.17959	5.43076	8.25154	8.62752	9.13452	7.58531	7.97813	7.98404	7.42099	6.77609	9.9172	7.26185	7.62416	7.37549	6.80195	8.31476	7.47102	8.03879	6.0637	7.26503	7.96053	7.93068	7.38673	8.11259	7.76698	8.6274	10.22897	8.92128	9.3659	4.09982	7.30694	4.76567	9.89916	8.3759	8.25452	8.49416	9.22829	4.51201
alpha_rarefaction_901_3.txt	901	3	18.09272	20.35888	37.85587	11.8573	13.01082	46.09789	13.05275	12.55199	14.04524	9.39282	13.36002	10.06947	12.57039	7.26576	9.85309	9.43104	6.08559	7.96004	8.65702	7.66278	5.16022	10.71487	9.39876	9.85805	5.6251	8.24992	8.77411	9.10676	5.41979	8.18271	6.29292	6.11528	5.53203	8.94227	6.6745	7.30631	7.24203	6.63237	7.33987	7.52704	9.02032	6.40529	7.53233	8.41069	6.72464	8.52674	7.15249	8.30855	8.78488	9.33674	9.91961	11.06481	4.78048	8.3092	3.47231	7.8449	9.58537	9.26853	7.10083	8.5799	6.27818
alpha_rarefaction_901_4.txt	901	4	20.79109	18.95999	34.4443	11.90024	15.2842	39.43747	12.88017	13.61488	13.59653	11.34098	11.6747	6.88755	12.71016	6.6696	10.21721	10.01933	8.94886	9.35497	9.08482	5.87948	5.32922	11.00379	8.41017	8.79786	7.01922	8.21294	8.9423	8.59151	6.73465	9.18035	8.74353	6.1922	6.18163	9.10622	7.32831	6.82121	7.66002	7.26398	9.05742	6.36932	7.82869	7.47017	8.10825	8.27182	6.42329	7.88261	8.94825	7.63275	9.36358	10.06748	8.75777	9.0838	4.6404	8.40097	3.47048	9.03384	10.85586	8.63308	8.86731	9.26666	5.14735
alpha_rarefaction_901_5.txt	901	5	21.16469	19.04874	37.58547	13.994	16.8392	38.21639	14.85976	13.55167	15.10124	11.09877	11.82285	10.64	10.82495	6.88734	8.28945	10.83964	7.14299	9.23066	9.05662	6.80781	4.79476	11.68005	8.67357	8.84408	7.95326	6.60094	7.14318	10.89156	7.5831	7.97305	6.9213	5.86912	6.17908	9.31168	7.0858	8.88767	8.17145	7.11433	7.38539	7.80131	8.88711	6.55944	8.22076	7.17265	8.00287	7.54182	7.8772	8.10768	9.89654	10.66626	11.09804	9.50289	5.02282	8.57747	4.40158	9.78876	10.84579	8.26237	8.02074	9.60674	4.78489
alpha_rarefaction_901_6.txt	901	6	22.40191	15.28175	37.45779	12.83213	17.03629	38.09282	13.21798	13.16641	15.80001	10.51883	9.77974	8.51179	14.85667	5.38773	9.20015	8.26372	9.22133	9.16469	8.98274	8.53202	5.85414	10.1483	10.60101	10.0884	7.89541	8.69755	8.65961	9.53912	6.39326	8.09361	7.63899	6.16501	6.55827	8.00476	6.52083	7.35019	6.14309	7.28213	8.22746	7.09011	9.00767	7.60144	8.19496	7.06448	8.02931	8.25553	7.69064	6.46317	8.97546	10.34403	10.17803	10.18867	5.3473	7.36902	4.66325	8.6685	10.07637	9.85519	7.72314	9.40746	6.20178
alpha_rarefaction_901_7.txt	901	7	18.8661	15.20074	31.6071	10.82819	14.9622	38.09842	13.57159	13.68841	22.13782	10.09489	13.73514	7.74831	17.99738	8.82751	8.34837	10.88941	8.04429	8.90846	9.65416	6.26369	5.60018	10.95644	9.64744	8.30662	5.35399	6.67156	8.41912	8.58327	7.01416	7.69981	8.10138	4.98942	6.57102	9.57262	7.02864	6.68802	7.17516	6.93406	7.74825	7.06012	8.99468	7.74097	8.54247	7.58773	8.05235	7.72442	8.68467	6.8822	8.45109	9.61787	10.0498	8.64507	4.22392	8.72393	4.3044	9.18657	11.78643	10.21271	8.18305	9.15115	5.27877
alpha_rarefaction_901_8.txt	901	8	20.60523	17.13566	31.60563	13.3936	14.3425	44.17981	13.62319	13.06511	14.29171	9.40294	12.17502	7.59523	15.95	6.8259	8.71249	10.57691	10.09552	10.74793	8.2625	7.5741	5.74261	11.01738	10.2651	10.03121	6.20418	7.62734	9.1556	9.87818	7.23908	7.72486	7.1422	5.0797	5.33556	10.22068	7.31428	6.73777	7.28178	6.39886	7.75317	7.91882	8.61207	6.56148	8.13903	8.001	5.47476	8.34019	7.12357	6.56945	8.18545	8.84794	7.41875	9.24924	5.03034	7.62062	5.00486	7.43755	9.71747	10.11767	8.32721	10.02943	6.75579
alpha_rarefaction_901_9.txt	901	9	21.63833	20.29464	41.4419	11.49282	17.01226	40.83008	14.25099	13.44212	16.65023	10.4227	12.15375	9.74856	15.89398	6.77995	9.7019	10.71449	6.27002	8.72615	12.04186	9.26114	7.32163	12.4921	9.84692	9.36784	7.43557	8.36856	8.93173	9.22661	6.57043	9.91904	7.1265	6.82182	6.45919	8.1839	7.65539	7.29649	8.3155	7.48099	7.96881	7.56382	9.13865	7.78263	7.25313	6.7484	6.68995	7.46165	6.99562	7.73668	9.30223	10.56976	11.27816	9.19897	4.77016	9.04835	5.87983	9.11786	8.79064	9.2381	6.5108	7.97818	5.31354
alpha_rarefaction_1000_0.txt	1000	0	20.81111	15.03606	31.16055	11.84741	16.87013	40.05465	14.36785	12.00808	19.4183	11.30133	13.45621	9.94419	17.1492	6.04619	8.60236	9.44789	9.52289	8.83242	10.4311	7.98276	4.57593	10.61489	8.45917	9.59834	7.99372	8.5922	8.62359	10.56217	7.27158	7.58952	7.43699	7.03932	6.15998	8.68477	8.8391	7.36375	7.21579	8.02563	8.02431	6.9547	7.18282	6.93998	9.66898	7.48304	7.67068	7.14518	9.04909	6.6996	8.93195	11.23214	9.60595	7.73069	4.7785	7.71084	4.27856	9.18961	10.30094	9.97505	9.33969	11.2858	4.60009
alpha_rarefaction_1000_1.txt	1000	1	20.15596	22.29964	39.90547	16.60038	17.98321	42.56014	13.18437	13.49795	21.3963	12.86014	15.80153	9.55926	14.89497	6.67497	8.33074	8.79933	9.44466	10.38362	11.652	6.42748	7.76394	10.45143	9.88863	10.58446	5.97836	8.57083	9.04155	8.48796	6.59786	7.94438	7.33204	6.65464	6.68202	9.36093	7.2758	7.08961	7.62599	8.11349	7.69906	6.90216	9.54085	6.26391	7.51486	6.18602	8.28691	7.76293	7.54092	7.58241	9.05497	8.68915	8.61848	8.40799	5.14413	7.46142	4.43727	9.19791	9.73849	10.21528	7.78057	9.87857	5.35138
alpha_rarefaction_1000_2.txt	1000	2	20.73297	18.25922	38.12573	11.67446	16.97897	45.32066	15.94065	12.87382	14.43862	12.79122	13.94387	8.53495	14.59565	9.25547	7.57466	11.28224	8.94735	10.1927	8.78479	7.51754	6.17358	10.80462	11.44703	11.40087	6.5405	8.07024	10.66465	10.42162	8.09766	8.56619	7.85673	6.29622	7.82066	8.70653	7.25484	7.57072	8.67069	6.24824	7.18353	8.2384	8.27623	7.52205	7.93218	8.78402	6.25335	9.56842	6.84985	6.99706	8.72719	9.41932	10.0786	9.49473	6.61763	7.50823	4.11785	8.04564	11.44883	8.87203	8.40997	10.4303	5.05007
alpha_rarefaction_1000_3.txt	1000	3	19.93659	17.32169	43.46416	12.17819	16.27175	45.34131	12.5556	13.71063	18.15906	10.59703	13.31657	9.82443	15.75317	5.66233	9.37187	12.38803	9.0649	10.29912	9.43097	7.52342	5.99645	13.11651	11.09857	10.5142	6.04856	8.50268	8.4699	10.89322	7.77572	7.78366	9.26155	7.23701	5.61217	8.25286	7.70752	8.33323	6.84184	7.30586	7.68458	6.49827	7.78299	6.69661	9.11797	7.86661	7.02804	8.14756	8.17461	6.36761	10.12615	9.40923	9.31916	9.97735	4.89664	9.09866	5.29024	9.35997	10.01578	9.08878	8.77356	10.32725	5.88088
alpha_rarefaction_1000_4.txt	1000	4	20.90505	15.51949	35.93299	13.98931	15.38026	38.92954	14.1144	12.38212	16.84845	16.11118	13.6179	8.95932	13.41413	6.92806	9.34313	12.13411	7.19359	9.22538	9.20226	7.9435	6.18771	8.15454	7.96116	10.45852	6.5196	10.10879	8.7855	8.87311	7.1715	7.56893	6.84657	6.35588	6.34797	8.71466	8.06827	6.75007	7.27391	6.71216	8.45404	8.41659	9.98094	6.32087	8.82029	6.98044	6.39408	8.06717	6.88408	7.55934	8.82964	10.66942	10.20528	8.84859	4.87667	8.79388	4.83527	10.41386	10.42942	9.28654	8.34227	10.52631	5.83779
alpha_rarefaction_1000_5.txt	1000	5	17.04734	21.39039	33.01316	13.69039	15.89255	42.87675	14.9082	13.42033	14.7011	10.16454	10.92025	9.54523	13.89892	6.77428	9.32032	11.10184	7.86841	10.27219	8.32215	9.01874	7.04846	8.89335	9.44413	8.78541	7.48174	7.18988	10.26266	9.14145	7.48149	10.30381	6.84659	6.91573	6.43842	8.7153	7.48656	7.29072	8.94678	6.6364	9.1498	7.96896	7.96823	7.49866	8.87749	8.45791	5.6956	8.08216	6.81056	7.76991	8.40992	9.23411	8.54708	8.55642	5.88422	7.41136	5.16134	8.14966	9.13852	9.62503	8.87491	9.75144	6.08109
alpha_rarefaction_1000_6.txt	1000	6	21.88865	20.67096	37.88241	12.37037	17.41064	41.88516	14.96268	12.42818	16.73555	11.59191	11.93227	10.22414	13.14008	7.12822	9.11953	10.77189	7.39321	9.93454	10.80072	6.5389	5.47625	13.02774	8.52982	8.96217	6.19861	8.32719	9.98969	9.85377	7.75212	8.43886	6.82086	5.86415	5.93382	8.91076	8.29432	6.93289	8.18411	7.59292	13.48728	8.5936	9.04384	7.82611	7.60568	7.66912	7.03759	7.4953	7.88324	7.39069	9.35284	10.64564	8.40348	11.17319	5.08608	7.41944	4.40398	8.31488	9.15603	7.87386	7.20494	9.96817	5.21521
alpha_rarefaction_1000_7.txt	1000	7	21.14772	19.30666	33.1711	14.79785	17.02254	46.51722	13.80325	14.67363	18.24172	11.72342	11.87026	10.63989	15.07484	6.9226	8.42642	11.33093	10.05742	9.7599	9.0196	8.79771	6.57998	10.85299	9.8863	10.12657	7.01865	8.16774	8.4007	8.59191	8.30522	7.43146	6.94936	6.75507	6.49747	7.86902	6.00558	8.36307	8.68877	8.88267	8.66025	6.71568	9.18714	6.49847	6.99746	7.21447	6.66173	6.94598	6.9965	9.28538	8.82887	10.22792	10.04159	8.73999	5.48208	8.37394	5.79864	10.02396	10.66717	8.73124	8.85935	10.75369	6.60491
alpha_rarefaction_1000_8.txt	1000	8	19.72117	14.992	35.40171	13.20135	15.88645	42.31342	12.47816	17.91155	14.57404	11.88813	13.56779	10.38736	16.54296	6.53879	9.72673	11.20862	7.78981	9.52583	11.58422	7.84044	6.10201	10.85491	7.03386	10.88667	7.26893	8.67777	8.70787	10.26931	7.70383	8.79043	8.25518	5.44826	6.26238	9.22802	8.60352	7.47266	8.63814	6.79855	8.16721	7.46162	8.43989	7.65246	6.23948	5.88502	7.19095	8.32162	8.49491	8.63072	8.54945	11.30717	10.41466	8.82051	4.4669	8.84091	3.82138	9.08075	10.33301	10.53248	8.81733	10.11559	6.0933
alpha_rarefaction_1000_9.txt	1000	9	22.46385	21.53343	36.7798	10.36092	15.51214	38.22872	13.07089	13.57684	19.17632	11.25143	12.5156	8.43498	17.1729	7.12323	8.15116	10.47515	8.28822	10.34343	8.03233	8.64393	8.34492	10.78319	7.39362	9.49235	6.86772	8.67613	9.76776	9.61864	7.28637	7.97991	7.67925	6.06381	7.96123	8.56201	7.18978	7.42742	7.35688	7.53911	8.76464	7.53818	7.47365	7.88071	8.3999	8.11737	6.62487	8.07655	7.81483	10.60823	8.75493	9.747	9.85955	9.39556	5.81026	7.71781	4.67639	11.22924	9.91402	8.70878	10.47372	9.81445	5.27212
