OTU ID	SAMPLE_112474	SAMPLE_112475	SAMPLE_112476	SAMPLE_112477	SAMPLE_112478	SAMPLE_112480	SAMPLE_112481	SAMPLE_112482	SAMPLE_112483	SAMPLE_112484	SAMPLE_112485	SAMPLE_112486	SAMPLE_112487	SAMPLE_112488	SAMPLE_112489	SAMPLE_112490	SAMPLE_112491	SAMPLE_112492	SAMPLE_112493	SAMPLE_112495	SAMPLE_112496	SAMPLE_112497	SAMPLE_112498	SAMPLE_112499	SAMPLE_112500	SAMPLE_112501	SAMPLE_112502	SAMPLE_112503	SAMPLE_112504	SAMPLE_112505	SAMPLE_112506	SAMPLE_112507	SAMPLE_112508	SAMPLE_112509	SAMPLE_112510	SAMPLE_112511	SAMPLE_112512	SAMPLE_112513	SAMPLE_112514	SAMPLE_112515	SAMPLE_112516	SAMPLE_112518	SAMPLE_112519	SAMPLE_112520	SAMPLE_112521	SAMPLE_112522	SAMPLE_112524	SAMPLE_112525	SAMPLE_112526	SAMPLE_112527	SAMPLE_112528	SAMPLE_112529	SAMPLE_112530	SAMPLE_112531	SAMPLE_112532	SAMPLE_112533	SAMPLE_112534	SAMPLE_112535	SAMPLE_112536	SAMPLE_112537	SAMPLE_112538	taxonomy	TaxonomyUsearch	
359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Unknown_23380	FN397345;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium
361	11	2	103	4	0	218	13	0	2	4	1	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	p:Unknown_27341,c:Unknown_27342,o:Unknown_27343	SINTAX;k:Plantae
362	0	0	117	2	0	205	1	0	0	0	0	0	2	0	1	8	0	0	0	0	0	9	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	p:Ascomycota,c:Dothideomycetes	UTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes
364	43	0	297	16	1	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Unknown_26551,g:Dioszegia	AY885687;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Dioszegia,s:Dioszegia buhagiarii
367	0	6	162	4	7	129	10	10	0	7	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	9	0	p:Ascomycota,c:Leotiomycetes,o:Unknown_22453,f:Myxotrichaceae	GU212399;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales
369	0	3	1	0	0	0	14	0	0	0	2	0	0	1	1	0	0	0	0	1	0	0	1	1	309	0	0	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	5	0	0	p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata
370	80	0	42	62	7	66	5	9	32	5	8	0	0	0	0	5	0	0	4	0	0	12	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	1	0	0	1	0	0	p:Zygomycota,c:Unknown_27299,o:Mucorales,f:Mucoraceae,g:Mucor	SINTAX;k:Fungi,p:Zygomycota,o:Mucorales,f:Mucoraceae,g:Mucor,s:Mucor hiemalis
371	0	5	260	0	0	0	8	4	29	4	0	0	0	0	0	3	0	0	0	0	0	6	0	16	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	4	p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria	KF251183;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria,s:Phaeosphaeria juncicola
375	0	10	141	2	9	81	12	1	54	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	12	5	p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Unknown_23164,g:Stachybotrys	GU721260;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Stachybotrys
379	36	0	0	2	0	0	2	0	22	0	4	0	0	1	4	0	11	10	1	0	0	120	40	0	0	0	0	0	0	6	0	0	0	20	16	12	10	0	0	0	0	0	1	0	0	0	0	0	0	0	9	4	0	0	0	0	0	5	1	0	0	p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Coprinus	FN396152;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis patouillardii
380	12	0	160	0	0	146	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales	SINTAX;k:Fungi,p:Basidiomycota
381	0	0	0	3	1	0	0	1	6	1	0	2	1	1	2	4	0	1	1	2	0	3	1	1	0	1	0	0	15	0	0	1	0	1	1	0	0	0	266	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	5	0	0	0	5	0	p:Ascomycota,c:Dothideomycetes,o:Pleosporales	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes
382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	2	5	0	0	0	0	0	p:Ascomycota	SINTAX;k:Fungi
383	0	0	6	0	0	314	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium	HQ997376;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium
385	0	1	31	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Unknown_27552	UTAX;*
387	179	0	0	17	22	0	41	0	21	2	13	0	13	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Unknown_26548,g:Cryptococcus	FJ473371;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Naganishia,s:Naganishia cerealis
389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota	SINTAX;k:Fungi
390	0	0	81	0	0	210	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	p:Ascomycota,c:Sordariomycetes	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
394	4	0	21	0	0	264	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Stephanonectria	AF210671;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Stephanonectria,s:Stephanonectria keithii
395	0	88	0	0	0	130	0	38	0	0	0	5	18	0	14	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae	AB746927;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae
396	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota	SINTAX;k:Fungi
397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium	KJ817322;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium
398	8	0	0	29	1	241	1	0	0	12	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Sclerostagonospora	KT269686;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota	SINTAX;k:Fungi,p:Ascomycota
402	13	0	0	12	13	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Unknown_27552,c:Unknown_27553,o:Unknown_27554	SINTAX;k:Protista
404	0	1	0	0	0	250	5	8	0	0	5	0	10	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae,g:Unknown_27230	JF274487;k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae
405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae	EU480243;k:Fungi
407	2	0	0	1	0	0	0	0	19	9	0	1	0	0	0	1	1	0	8	2	0	147	0	17	0	11	4	0	24	4	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	11	9	0	0	0	0	0	0	0	0	4	0	0	p:Zygomycota,c:Unknown_27299,o:Mucorales,f:Pilobolaceae,g:Pilobolus	FJ160947;k:Fungi,p:Zygomycota,o:Mucorales,f:Pilobolaceae,g:Pilobolus,s:Pilobolus crystallinus
409	2	0	39	1	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Basidiomycota,c:Exobasidiomycetes,o:Entylomatales,f:Entylomataceae,g:Entyloma	DQ206984;k:Fungi,p:Basidiomycota,c:Exobasidiomycetes,o:Entylomatales,f:Entylomataceae,g:Entyloma
410	43	0	115	1	41	0	12	0	58	0	2	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	6	1	0	0	0	0	0	0	p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Unknown_22462,g:Cadophora	UTAX;k:Fungi,p:Ascomycota,c:Eurotiomycetes
411	1	14	253	2	0	2	0	4	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota	SINTAX;k:Fungi
412	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota	SINTAX;k:Fungi
414	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota	SINTAX;k:Fungi
417	0	0	0	2	4	168	6	4	4	1	1	2	3	0	2	7	4	1	2	0	0	4	0	1	0	2	0	2	1	0	0	2	0	0	2	0	1	0	0	6	2	0	1	1	2	0	0	0	3	1	0	1	0	0	0	17	5	8	3	4	0	p:Ascomycota,c:Dothideomycetes,o:Pleosporales	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes
418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	7	0	0	258	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	1	0	3	p:Ascomycota	SINTAX;k:Fungi
419	0	0	0	0	0	277	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota	SINTAX;k:Fungi
420	0	0	43	16	0	182	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Metschnikowiaceae,g:Metschnikowia	AB236921;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Metschnikowiaceae,g:Metschnikowia,s:Metschnikowia cibodasensis
421	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	5	0	0	142	10	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus	SINTAX;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus immersus
422	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota	SINTAX;k:Fungi
428	31	27	85	16	1	0	4	0	94	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Unknown_26548	AY188379;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Tremella
429	0	0	11	0	0	0	12	0	196	0	0	36	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	p:Unknown_27331	SINTAX;k:Plantae
431	0	0	122	0	5	94	8	8	4	1	0	0	8	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Unknown_27371,c:Unknown_27372,o:Unknown_27373	SINTAX;k:Plantae
432	0	0	0	0	0	255	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Conocybe	JF907824;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Conocybe,s:Conocybe bulbifera
433	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota	SINTAX;k:Fungi
434	0	0	0	5	100	0	8	0	42	0	4	45	0	0	24	0	4	10	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae,g:Coniochaeta	GQ153239;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae,g:Coniochaeta
436	0	0	30	3	0	145	0	1	65	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	0	0	0	p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae	UTAX;k:Fungi,p:Ascomycota
437	5	8	82	2	5	99	6	5	34	5	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	p:Ascomycota	UTAX;*
439	4	0	0	0	0	0	14	0	0	0	1	0	2	1	1	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	2	1	1	2	34	6	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	182	0	0	0	0	p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata
440	0	2	0	0	12	186	0	0	55	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Occultifur	FR682233;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Occultifur
443	0	0	0	0	0	67	0	0	154	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	p:Unknown_27501	SINTAX;k:Plantae
445	0	3	0	0	0	0	0	0	0	0	0	0	0	36	2	0	0	1	0	0	1	165	0	31	0	0	1	0	0	0	0	0	4	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata
449	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales	UTAX;k:Fungi,p:Ascomycota
453	0	0	30	21	0	0	32	0	45	14	8	0	67	0	0	0	0	4	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	p:Ascomycota,c:Dothideomycetes,o:Pleosporales	LC014563;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Massarinaceae,g:Keissleriella
455	0	0	0	0	0	242	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Basidiomycota	SINTAX;k:Fungi
457	4	8	15	0	0	206	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota,c:Eurotiomycetes,o:Onygenales	SINTAX;k:Fungi,p:Ascomycota,c:Eurotiomycetes
458	0	0	0	40	33	0	4	0	0	13	31	0	0	27	0	0	0	8	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Unknown_21979	KF871452;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia
461	16	0	11	1	5	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Chlorophyta	SINTAX;k:Fungi
462	0	40	0	0	0	0	22	11	25	0	0	0	23	0	0	0	0	0	0	0	8	72	1	28	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Amphisphaeriaceae,g:Neopestalotiopsis	UTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales
463	0	0	0	0	0	238	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota	SINTAX;k:Fungi,p:Ascomycota
465	0	0	0	0	25	0	18	0	81	5	14	13	0	1	0	10	0	2	0	0	1	56	0	4	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	AJ608974;k:Fungi,p:Ascomycota,c:Dothideomycetes
467	0	0	3	0	0	231	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	p:Unknown_27356,c:Unknown_27357,o:Unknown_27358	SINTAX;k:Plantae
471	0	20	177	0	0	0	0	13	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Unknown_22945,g:Candida	UTAX;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales
472	0	0	185	0	4	15	0	0	2	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Unknown_27456	SINTAX;k:Plantae
475	0	0	168	0	0	0	0	2	3	0	0	0	0	0	0	10	0	4	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae	EF394860;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Ramularia,s:Ramularia eucalypti
477	0	0	0	5	1	0	5	1	147	7	4	1	5	0	0	7	0	0	0	0	0	2	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	0	0	1	0	0	0	13	2	0	0	0	0	p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	KT269133;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Ascochyta
479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	p:Ascomycota	UTAX;k:Fungi,p:Ascomycota
481	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	2	1	0	0	0	0	p:Ascomycota	SINTAX;k:Fungi
483	0	1	41	2	13	73	0	0	55	0	8	0	17	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriaceae,g:Cyphellophora	UTAX;k:Fungi,p:Ascomycota
